id,league_id,season,stage,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,VCH,VCD,VCA,begin_season,finish_season,match_year,country_name,league_name,home_team_name,away_team_name,winning_team
532,1,2010/2011,10,2010-10-02,838588,9989,9984,0,1,2.1,3.4,3.4,2.05,3.3,3.2,2.2,3.1,2.8,2.25,3.2,2.75,2.3,3.25,2.88,2.15,3.5,3.3,2010,2011,2010,Belgium,Belgium Jupiler League,Lierse SK,KSV Cercle Brugge,Away
875,1,2011/2012,22,2012-01-25,1032866,9989,9984,2,2,2.8,3.25,2.5,2.75,3.2,2.5,2.7,3.2,2.3,2.5,3.25,2.4,2.62,3.2,2.5,2.75,3.3,2.62,2011,2012,2012,Belgium,Belgium Jupiler League,Lierse SK,KSV Cercle Brugge,Draw
1099,1,2012/2013,20,2012-12-15,1224141,9989,9984,1,1,2.6,3.3,2.63,2.6,2.95,2.65,2.3,3.1,2.8,2.5,3.2,2.62,2.37,3.25,2.75,2.62,3.25,2.75,2012,2013,2012,Belgium,Belgium Jupiler League,Lierse SK,KSV Cercle Brugge,Draw
1398,1,2014/2015,26,2015-02-14,1718022,9989,9984,2,1,2.0,3.4,3.75,2.05,3.4,3.5,2.0,3.3,3.6,2.1,3.3,3.4,2.05,3.25,3.4,2.05,3.5,3.6,2014,2015,2015,Belgium,Belgium Jupiler League,Lierse SK,KSV Cercle Brugge,Home
675,1,2010/2011,27,2011-02-19,838825,6351,9984,0,0,2.5,3.2,2.6,2.55,3.3,2.45,2.5,3.2,2.5,2.3,3.3,2.6,2.55,3.3,2.55,2.62,3.25,2.62,2010,2011,2011,Belgium,Belgium Jupiler League,KAS Eupen,KSV Cercle Brugge,Draw
905,1,2011/2012,26,2012-02-18,1032897,1773,9984,2,3,3.0,3.4,2.3,2.95,3.25,2.3,3.1,3.2,2.1,2.75,3.2,2.25,2.7,3.3,2.4,2.9,3.4,2.38,2011,2012,2012,Belgium,Belgium Jupiler League,Oud-Heverlee Leuven,KSV Cercle Brugge,Away
1193,1,2012/2013,4,2012-08-18,1224011,1773,9984,3,2,2.6,3.4,2.6,2.65,3.25,2.4,2.5,3.2,2.5,2.5,3.25,2.5,2.5,3.25,2.6,2.55,3.5,2.62,2012,2013,2012,Belgium,Belgium Jupiler League,Oud-Heverlee Leuven,KSV Cercle Brugge,Home
1212,1,2012/2013,6,2012-09-01,1224030,8475,9984,2,0,2.7,3.4,2.5,2.55,3.2,2.55,2.6,3.2,2.4,2.6,3.2,2.5,2.5,3.2,2.6,2.7,3.4,2.5,2012,2013,2012,Belgium,Belgium Jupiler League,Waasland-Beveren,KSV Cercle Brugge,Home
1264,1,2014/2015,10,2014-10-04,1717896,8475,9984,1,0,2.0,3.4,3.75,2.0,3.25,3.4,2.0,3.2,3.3,2.05,3.25,3.5,2.05,3.25,3.4,2.05,3.4,3.75,2014,2015,2014,Belgium,Belgium Jupiler League,Waasland-Beveren,KSV Cercle Brugge,Home
1461,1,2014/2015,6,2014-08-30,1717861,274581,9984,4,0,1.91,3.4,4.0,1.9,3.25,3.75,1.9,3.3,3.5,1.9,3.4,4.0,1.83,3.4,4.0,1.95,3.4,4.1,2014,2015,2014,Belgium,Belgium Jupiler League,Royal Excel Mouscron,KSV Cercle Brugge,Home
1347,1,2014/2015,20,2014-12-20,1717971,8573,9984,2,0,1.62,3.75,5.5,1.62,3.7,5.5,1.6,3.6,4.8,1.61,3.75,5.0,1.65,3.5,5.0,1.67,3.7,5.5,2014,2015,2014,Belgium,Belgium Jupiler League,KV Oostende,KSV Cercle Brugge,Home
65,1,2008/2009,16,2008-12-13,492713,9987,9986,1,0,1.53,4.0,6.0,1.55,3.55,5.65,1.55,3.5,4.8,1.5,3.5,6.0,1.57,3.5,5.0,1.45,3.6,6.5,2008,2009,2008,Belgium,Belgium Jupiler League,KRC Genk,Sporting Charleroi,Home
497,1,2009/2010,7,2009-09-18,665371,9987,9986,1,2,1.7,3.6,5.0,1.7,3.4,4.5,1.65,3.3,4.4,1.66,3.4,4.33,1.7,3.4,4.2,1.7,3.3,4.33,2009,2010,2009,Belgium,Belgium Jupiler League,KRC Genk,Sporting Charleroi,Away
696,1,2010/2011,3,2010-08-15,838495,9987,9986,5,0,1.44,4.33,7.0,1.45,4.1,6.0,1.45,3.8,5.4,1.4,3.75,7.0,1.5,3.8,6.0,1.44,4.0,5.5,2010,2011,2010,Belgium,Belgium Jupiler League,KRC Genk,Sporting Charleroi,Home
1118,1,2012/2013,23,2013-01-19,1224160,9987,9986,3,1,1.36,5.0,7.5,1.36,4.5,7.0,1.35,4.2,7.5,1.36,4.0,7.0,1.36,4.5,7.0,1.36,5.0,8.5,2012,2013,2013,Belgium,Belgium Jupiler League,KRC Genk,Sporting Charleroi,Home
1482,1,2014/2015,9,2014-09-27,1717882,9987,9986,1,1,1.8,3.8,4.0,1.75,3.8,3.75,1.8,3.2,4.0,1.8,3.6,4.0,1.8,3.5,4.0,1.83,3.8,4.2,2014,2015,2014,Belgium,Belgium Jupiler League,KRC Genk,Sporting Charleroi,Draw
1698,1,2015/2016,6,2015-08-28,1980066,9987,9986,2,0,1.85,3.6,4.0,1.9,3.6,3.75,1.8,3.5,4.2,1.91,3.5,4.0,1.91,3.5,3.6,1.93,3.6,4.0,2015,2016,2015,Belgium,Belgium Jupiler League,KRC Genk,Sporting Charleroi,Home
48,1,2008/2009,14,2008-11-29,492658,10000,9986,4,2,2.2,3.25,3.0,2.2,3.2,3.0,2.2,3.0,2.9,2.25,3.25,2.7,2.3,3.25,2.6,2.25,3.25,2.75,2008,2009,2008,Belgium,Belgium Jupiler League,SV Zulte-Waregem,Sporting Charleroi,Home
338,1,2009/2010,13,2009-10-31,665539,10000,9986,2,2,1.73,3.5,4.33,1.7,3.4,4.5,1.7,3.3,4.0,1.61,3.5,4.5,1.7,3.5,4.5,1.62,3.4,5.0,2009,2010,2009,Belgium,Belgium Jupiler League,SV Zulte-Waregem,Sporting Charleroi,Draw
528,1,2010/2011,10,2010-10-02,838584,10000,9986,1,1,1.73,3.6,4.75,1.65,3.5,4.7,1.7,3.3,4.0,1.72,3.4,4.0,1.67,3.75,4.33,1.73,3.75,4.75,2010,2011,2010,Belgium,Belgium Jupiler League,SV Zulte-Waregem,Sporting Charleroi,Draw
1031,1,2012/2013,13,2012-10-31,1224081,10000,9986,4,1,1.67,3.5,5.5,1.7,3.3,4.75,1.65,3.5,4.5,1.62,3.5,5.0,1.62,3.6,5.0,1.65,3.9,5.4,2012,2013,2012,Belgium,Belgium Jupiler League,SV Zulte-Waregem,Sporting Charleroi,Home
1356,1,2014/2015,21,2014-12-26,1717980,10000,9986,1,3,2.2,3.4,3.2,2.1,3.3,3.4,2.1,3.1,3.2,2.15,3.3,3.2,2.05,3.4,3.25,2.15,3.3,3.5,2014,2015,2014,Belgium,Belgium Jupiler League,SV Zulte-Waregem,Sporting Charleroi,Away
1628,1,2015/2016,25,2016-02-06,1980019,10000,9986,2,3,2.63,3.3,2.63,2.65,3.2,2.65,2.6,3.2,2.6,2.62,3.1,2.7,2.5,3.25,2.62,2.63,3.3,2.63,2015,2016,2016,Belgium,Belgium Jupiler League,SV Zulte-Waregem,Sporting Charleroi,Away
122,1,2008/2009,21,2009-02-08,492993,9984,9986,2,2,1.57,3.5,5.5,1.55,3.5,5.75,1.55,3.5,4.8,1.57,3.5,5.0,1.57,3.5,5.0,1.6,3.4,5.0,2008,2009,2009,Belgium,Belgium Jupiler League,KSV Cercle Brugge,Sporting Charleroi,Draw
414,1,2009/2010,23,2010-02-24,665677,9984,9986,1,0,1.91,3.4,3.75,1.8,3.3,4.1,1.8,3.3,3.5,1.83,3.2,3.75,1.8,3.4,4.0,1.91,3.2,3.75,2009,2010,2010,Belgium,Belgium Jupiler League,KSV Cercle Brugge,Sporting Charleroi,Home
523,1,2010/2011,1,2010-08-01,838475,9984,9986,1,1,1.8,3.5,4.0,1.8,3.5,3.9,1.75,3.3,3.8,1.73,3.4,4.0,1.75,3.4,4.33,1.83,3.3,3.8,2010,2011,2010,Belgium,Belgium Jupiler League,KSV Cercle Brugge,Sporting Charleroi,Draw
1236,1,2012/2013,9,2012-09-29,1224054,9984,9986,1,0,1.91,3.6,3.75,1.95,3.3,3.5,1.9,3.3,3.5,1.91,3.4,3.6,1.91,3.4,3.6,1.92,3.75,4.0,2012,2013,2012,Belgium,Belgium Jupiler League,KSV Cercle Brugge,Sporting Charleroi,Home
1472,1,2014/2015,7,2014-09-13,1717872,9984,9986,1,0,2.6,3.25,2.7,2.5,3.3,2.5,2.5,3.1,2.6,2.5,3.2,2.75,2.5,3.25,2.62,2.7,3.3,2.62,2014,2015,2014,Belgium,Belgium Jupiler League,KSV Cercle Brugge,Sporting Charleroi,Home
202,1,2008/2009,3,2008-08-31,492494,9991,9986,2,0,1.62,3.5,5.0,1.65,3.4,4.8,1.6,3.4,4.6,1.72,3.4,4.0,1.7,3.25,4.5,1.65,3.4,4.5,2008,2009,2008,Belgium,Belgium Jupiler League,KAA Gent,Sporting Charleroi,Home
458,1,2009/2010,29,2010-03-14,665751,9991,9986,2,1,1.53,3.8,6.5,1.5,3.7,6.0,1.5,3.7,5.0,1.44,3.75,6.0,1.5,3.8,6.0,1.44,3.75,7.0,2009,2010,2010,Belgium,Belgium Jupiler League,KAA Gent,Sporting Charleroi,Home
599,1,2010/2011,19,2010-12-11,838710,9991,9986,2,1,1.22,5.75,12.0,1.22,5.25,11.0,1.2,5.0,10.0,1.2,5.5,9.0,1.2,5.5,13.0,1.22,6.0,12.0,2010,2011,2010,Belgium,Belgium Jupiler League,KAA Gent,Sporting Charleroi,Home
1103,1,2012/2013,21,2012-12-22,1224145,9991,9986,1,2,1.4,4.5,7.5,1.4,4.1,7.0,1.4,4.0,6.5,1.4,4.5,7.0,1.4,4.5,6.5,1.4,4.6,8.0,2012,2013,2012,Belgium,Belgium Jupiler League,KAA Gent,Sporting Charleroi,Away
1267,1,2014/2015,11,2014-10-18,1717899,9991,9986,2,2,1.62,3.8,5.5,1.6,3.75,4.75,1.55,3.7,5.0,1.57,3.8,5.5,1.6,3.75,5.0,1.6,4.0,6.0,2014,2015,2014,Belgium,Belgium Jupiler League,KAA Gent,Sporting Charleroi,Draw
1539,1,2015/2016,15,2015-11-08,1979938,9991,9986,1,3,1.5,4.33,6.0,1.53,4.25,5.5,1.45,4.0,7.0,1.5,4.0,6.5,1.55,3.8,5.5,1.47,4.33,6.5,2015,2016,2015,Belgium,Belgium Jupiler League,KAA Gent,Sporting Charleroi,Away
247,1,2008/2009,34,2009-05-16,493109,7947,9986,1,2,1.53,3.8,5.75,1.55,3.85,5.1,1.5,3.7,5.0,1.5,3.6,5.5,1.53,3.6,5.0,1.57,3.6,5.5,2008,2009,2009,Belgium,Belgium Jupiler League,FCV Dender EH,Sporting Charleroi,Away
229,1,2008/2009,32,2009-05-02,493091,8203,9986,2,1,2.3,3.25,2.87,2.35,3.3,2.6,2.3,3.2,2.5,2.2,3.2,2.8,2.25,3.1,2.8,2.25,3.2,2.9,2008,2009,2009,Belgium,Belgium Jupiler League,KV Mechelen,Sporting Charleroi,Home
403,1,2009/2010,21,2009-12-30,665661,8203,9986,1,0,2.5,3.3,2.75,2.3,3.25,2.8,2.2,3.2,2.7,2.1,3.2,3.0,2.25,3.3,2.88,2.5,3.25,2.5,2009,2010,2009,Belgium,Belgium Jupiler League,KV Mechelen,Sporting Charleroi,Home
561,1,2010/2011,14,2010-11-06,838641,8203,9986,2,0,1.53,4.0,6.0,1.45,3.9,6.4,1.55,3.5,4.8,1.53,3.5,5.5,1.57,3.6,5.5,1.53,4.0,6.0,2010,2011,2010,Belgium,Belgium Jupiler League,KV Mechelen,Sporting Charleroi,Home
1001,1,2012/2013,1,2012-07-28,1223982,8203,9986,4,2,1.5,4.0,7.0,1.53,3.9,6.0,1.5,3.7,5.0,1.5,3.8,6.0,1.5,3.8,6.0,1.57,3.9,6.0,2012,2013,2012,Belgium,Belgium Jupiler League,KV Mechelen,Sporting Charleroi,Home
1391,1,2014/2015,25,2015-02-07,1718015,8203,9986,0,0,2.1,3.3,3.5,2.15,3.3,3.3,2.2,3.3,3.1,2.25,3.25,3.1,2.15,3.3,3.1,2.1,3.5,3.5,2014,2015,2015,Belgium,Belgium Jupiler League,KV Mechelen,Sporting Charleroi,Draw
1723,1,2015/2016,9,2015-09-26,1979890,8203,9986,0,1,2.2,3.4,3.2,2.15,3.6,3.1,2.2,3.3,3.1,2.15,3.4,3.25,2.15,3.3,3.1,2.15,3.5,3.3,2015,2016,2015,Belgium,Belgium Jupiler League,KV Mechelen,Sporting Charleroi,Away
95,1,2008/2009,19,2009-01-24,492807,9999,9986,3,1,2.7,3.2,2.4,2.6,3.25,2.4,2.4,3.2,2.4,2.5,3.2,2.5,2.5,3.1,2.5,2.65,3.2,2.35,2008,2009,2009,Belgium,Belgium Jupiler League,KSV Roeselare,Sporting Charleroi,Home
487,1,2009/2010,5,2009-08-29,665359,9999,9986,1,3,2.8,3.2,2.38,2.55,3.3,2.45,2.4,3.2,2.4,2.5,3.2,2.5,2.4,3.1,2.6,2.6,3.2,2.5,2009,2010,2009,Belgium,Belgium Jupiler League,KSV Roeselare,Sporting Charleroi,Away
9,1,2008/2009,1,2008-08-16,492481,10001,9986,1,0,2.25,3.25,2.88,2.3,3.25,2.7,2.1,3.1,3.0,2.25,3.2,2.75,2.2,3.25,2.75,2.25,3.25,2.8,2008,2009,2008,Belgium,Belgium Jupiler League,KVC Westerlo,Sporting Charleroi,Home
446,1,2009/2010,27,2010-02-20,665735,10001,9986,4,0,2.1,3.4,3.4,1.95,3.3,3.5,2.1,3.3,2.8,1.91,3.2,3.5,1.95,3.25,3.6,2.05,3.2,3.4,2009,2010,2010,Belgium,Belgium Jupiler League,KVC Westerlo,Sporting Charleroi,Home
707,1,2010/2011,30,2011-03-20,838875,10001,9986,2,2,1.45,4.0,6.5,1.5,3.75,6.0,1.45,3.9,5.2,1.5,3.6,5.5,1.53,3.8,5.5,1.53,4.0,6.5,2010,2011,2011,Belgium,Belgium Jupiler League,KVC Westerlo,Sporting Charleroi,Draw
1318,1,2014/2015,17,2014-11-29,1717950,10001,9986,2,3,2.6,3.3,2.63,2.45,3.1,2.7,2.4,3.1,2.7,2.4,3.4,2.7,2.4,3.3,2.7,2.7,3.25,2.7,2014,2015,2014,Belgium,Belgium Jupiler League,KVC Westerlo,Sporting Charleroi,Away
1592,1,2015/2016,20,2015-12-19,1979983,10001,9986,2,1,3.4,3.4,2.1,3.2,3.5,2.1,3.3,3.3,2.1,3.3,3.5,2.1,3.1,3.4,2.1,3.25,3.6,2.1,2015,2016,2015,Belgium,Belgium Jupiler League,KVC Westerlo,Sporting Charleroi,Home
183,1,2008/2009,28,2009-04-04,493054,8342,9986,2,1,1.5,4.0,7.0,1.45,3.9,6.0,1.4,3.9,6.0,1.4,4.0,6.5,1.33,4.0,8.0,1.4,4.0,7.0,2008,2009,2009,Belgium,Belgium Jupiler League,Club Brugge KV,Sporting Charleroi,Home
356,1,2009/2010,16,2009-11-28,665585,8342,9986,1,0,1.3,5.0,10.0,1.3,4.65,8.5,1.3,4.2,8.0,1.25,5.0,8.0,1.33,4.33,9.0,1.29,4.5,9.5,2009,2010,2009,Belgium,Belgium Jupiler League,Club Brugge KV,Sporting Charleroi,Home
629,1,2010/2011,22,2010-12-29,838746,8342,9986,5,0,1.2,6.5,13.0,1.18,6.0,11.5,1.2,5.0,10.0,1.16,5.5,12.0,1.2,5.5,12.0,1.2,6.5,15.0,2010,2011,2010,Belgium,Belgium Jupiler League,Club Brugge KV,Sporting Charleroi,Home
1061,1,2012/2013,17,2012-11-25,1224111,8342,9986,1,0,1.36,4.75,8.5,1.33,4.5,8.0,1.3,4.4,8.5,1.33,4.5,8.0,1.33,4.5,8.5,1.36,5.25,8.5,2012,2013,2012,Belgium,Belgium Jupiler League,Club Brugge KV,Sporting Charleroi,Home
1417,1,2014/2015,29,2015-03-07,1718041,8342,9986,1,0,1.55,3.75,6.5,1.6,3.8,5.5,1.55,4.0,5.5,1.53,4.0,6.0,1.53,4.0,5.5,1.53,4.2,6.5,2014,2015,2015,Belgium,Belgium Jupiler League,Club Brugge KV,Sporting Charleroi,Home
1561,1,2015/2016,18,2015-12-06,1979960,8342,9986,2,1,1.44,4.5,6.5,1.44,4.5,6.5,1.45,4.0,7.0,1.5,4.33,6.0,1.44,4.33,6.0,1.5,4.5,6.0,2015,2016,2015,Belgium,Belgium Jupiler League,Club Brugge KV,Sporting Charleroi,Home
11,1,2008/2009,10,2008-10-31,492565,9985,9986,1,2,1.3,5.25,9.5,1.25,5.0,10.0,1.3,4.2,8.0,1.29,4.33,9.0,1.25,4.5,9.5,1.28,4.5,8.5,2008,2009,2008,Belgium,Belgium Jupiler League,Standard de Liège,Sporting Charleroi,Away
476,1,2009/2010,4,2009-08-21,665343,9985,9986,1,1,1.25,5.5,12.0,1.3,4.85,8.0,1.3,4.2,8.0,1.25,5.0,8.0,1.25,4.5,10.0,1.25,4.5,11.0,2009,2010,2009,Belgium,Belgium Jupiler League,Standard de Liège,Sporting Charleroi,Draw
742,1,2010/2011,8,2010-09-22,838556,9985,9986,2,1,1.4,4.0,7.0,1.35,4.4,7.75,1.35,4.0,7.0,1.4,3.75,7.0,1.4,4.2,7.0,1.36,4.75,9.0,2010,2011,2010,Belgium,Belgium Jupiler League,Standard de Liège,Sporting Charleroi,Home
1077,1,2012/2013,19,2012-12-07,1224127,9985,9986,6,1,1.3,5.5,9.0,1.34,4.5,7.5,1.35,4.2,7.5,1.3,5.0,8.0,1.35,4.6,7.5,1.33,5.4,10.0,2012,2013,2012,Belgium,Belgium Jupiler League,Standard de Liège,Sporting Charleroi,Home
1249,1,2014/2015,1,2014-07-25,1717817,9985,9986,3,0,1.36,4.75,8.5,1.35,4.6,7.0,1.35,4.2,7.5,1.3,5.0,9.5,1.36,4.5,7.5,1.33,4.8,8.0,2014,2015,2014,Belgium,Belgium Jupiler League,Standard de Liège,Sporting Charleroi,Home
1642,1,2015/2016,27,2016-02-20,1980033,9985,9986,3,0,1.75,3.6,4.6,1.75,3.6,4.5,1.75,3.5,4.5,1.73,3.6,4.75,1.75,3.5,4.33,1.75,3.6,4.75,2015,2016,2016,Belgium,Belgium Jupiler League,Standard de Liège,Sporting Charleroi,Home
166,1,2008/2009,26,2009-03-14,493037,9994,9986,0,0,2.1,3.25,3.6,1.85,3.25,3.95,2.0,3.1,3.2,1.83,3.3,3.6,1.91,3.2,3.5,1.9,3.25,3.6,2008,2009,2009,Belgium,Belgium Jupiler League,Sporting Lokeren,Sporting Charleroi,Draw
514,1,2009/2010,9,2009-09-26,665403,9994,9986,4,1,2.2,3.25,3.0,2.15,3.2,3.1,2.2,3.1,2.8,2.2,3.25,2.75,2.15,3.3,3.1,2.1,3.3,3.1,2009,2010,2009,Belgium,Belgium Jupiler League,Sporting Lokeren,Sporting Charleroi,Home
665,1,2010/2011,26,2011-02-12,838809,9994,9986,1,1,1.44,4.2,7.5,1.4,4.0,7.25,1.45,3.8,5.4,1.4,4.0,6.5,1.44,4.0,6.5,1.5,4.2,6.5,2010,2011,2011,Belgium,Belgium Jupiler League,Sporting Lokeren,Sporting Charleroi,Draw
1169,1,2012/2013,29,2013-03-09,1224211,9994,9986,1,1,1.53,4.0,6.0,1.5,4.0,5.5,1.5,3.8,5.5,1.53,3.8,5.5,1.5,3.8,6.0,1.55,4.1,6.25,2012,2013,2013,Belgium,Belgium Jupiler League,Sporting Lokeren,Sporting Charleroi,Draw
1285,1,2014/2015,13,2014-10-29,1717917,9994,9986,5,2,1.65,3.75,5.25,1.67,3.6,4.4,1.65,3.5,4.5,1.67,3.7,4.5,1.75,3.5,4.33,1.7,3.75,5.0,2014,2015,2014,Belgium,Belgium Jupiler League,Sporting Lokeren,Sporting Charleroi,Home
1582,1,2015/2016,2,2015-08-02,1979845,9994,9986,2,2,2.1,3.4,3.4,1.95,3.5,3.7,2.1,3.3,3.3,2.0,3.5,3.6,2.0,3.4,3.4,2.05,3.5,3.5,2015,2016,2015,Belgium,Belgium Jupiler League,Sporting Lokeren,Sporting Charleroi,Draw
34,1,2008/2009,12,2008-11-15,492588,9996,9986,2,1,2.2,3.25,3.0,2.1,3.25,3.1,2.1,3.1,3.0,2.2,3.2,2.8,2.25,3.2,2.75,2.2,3.3,2.8,2008,2009,2008,Belgium,Belgium Jupiler League,Royal Excel Mouscron,Sporting Charleroi,Home
297,1,2008/2009,8,2008-10-18,492553,9993,9986,1,2,1.91,3.4,3.75,1.9,3.2,3.75,2.0,3.2,3.1,1.91,3.2,3.5,1.9,3.25,3.5,1.85,3.25,3.75,2008,2009,2008,Belgium,Belgium Jupiler League,Beerschot AC,Sporting Charleroi,Away
376,1,2009/2010,18,2009-12-12,665623,9993,9986,0,0,1.44,4.33,7.0,1.45,3.75,6.75,1.45,3.8,5.4,1.44,3.6,6.5,1.44,3.8,7.0,1.4,4.0,7.5,2009,2010,2009,Belgium,Belgium Jupiler League,Beerschot AC,Sporting Charleroi,Draw
727,1,2010/2011,6,2010-09-11,838531,9993,9986,1,0,1.83,3.5,4.33,1.75,3.4,4.25,1.85,3.2,3.5,1.8,3.3,3.75,1.91,3.25,3.75,1.8,3.4,4.0,2010,2011,2010,Belgium,Belgium Jupiler League,Beerschot AC,Sporting Charleroi,Home
1200,1,2012/2013,5,2012-08-25,1224018,9993,9986,2,0,1.83,3.5,4.33,1.8,3.5,3.9,1.85,3.3,3.6,1.8,3.4,4.0,1.75,3.5,4.33,1.8,3.7,4.5,2012,2013,2012,Belgium,Belgium Jupiler League,Beerschot AC,Sporting Charleroi,Home
262,1,2008/2009,5,2008-09-19,492517,8635,9986,2,0,1.4,4.33,8.0,1.28,4.5,9.0,1.3,4.2,8.0,1.33,4.0,8.0,1.33,4.0,8.0,1.3,4.35,9.0,2008,2009,2008,Belgium,Belgium Jupiler League,RSC Anderlecht,Sporting Charleroi,Home
322,1,2009/2010,11,2009-10-17,665426,8635,9986,2,0,1.29,5.0,9.0,1.26,5.0,9.1,1.27,4.5,9.0,1.25,4.75,8.5,1.29,4.5,10.5,1.25,5.0,9.0,2009,2010,2009,Belgium,Belgium Jupiler League,RSC Anderlecht,Sporting Charleroi,Home
581,1,2010/2011,17,2010-11-27,838677,8635,9986,4,1,1.18,6.5,15.0,1.15,6.5,12.5,1.15,6.0,12.0,1.17,5.5,12.0,1.2,6.0,11.0,1.2,6.5,15.0,2010,2011,2010,Belgium,Belgium Jupiler League,RSC Anderlecht,Sporting Charleroi,Home
1149,1,2012/2013,27,2013-02-15,1224191,8635,9986,2,0,1.2,6.5,13.0,1.2,6.0,10.0,1.2,5.2,11.0,1.16,6.0,10.0,1.18,6.0,13.0,1.2,7.0,15.0,2012,2013,2013,Belgium,Belgium Jupiler League,RSC Anderlecht,Sporting Charleroi,Home
1425,1,2014/2015,3,2014-08-10,1717833,8635,9986,1,0,1.29,5.5,10.0,1.3,5.0,7.5,1.25,4.8,9.5,1.28,5.0,10.0,1.29,5.0,9.0,1.29,5.5,11.0,2014,2015,2014,Belgium,Belgium Jupiler League,RSC Anderlecht,Sporting Charleroi,Home
1609,1,2015/2016,23,2016-01-24,1980000,8635,9986,2,1,1.44,4.2,7.5,1.4,4.5,7.5,1.4,4.4,7.3,1.44,4.2,7.5,1.44,4.0,7.0,1.4,4.5,8.0,2015,2016,2016,Belgium,Belgium Jupiler League,RSC Anderlecht,Sporting Charleroi,Home
282,1,2008/2009,7,2008-10-04,492538,9998,9986,1,1,2.25,3.3,3.1,2.3,3.2,2.8,2.3,3.1,2.6,2.2,3.25,2.75,2.25,3.2,2.75,2.25,3.25,2.8,2008,2009,2008,Belgium,Belgium Jupiler League,RAEC Mons,Sporting Charleroi,Draw
1219,1,2012/2013,7,2012-09-15,1224037,9998,9986,2,3,1.57,4.0,5.75,1.6,3.6,5.0,1.65,3.5,4.5,1.6,3.6,5.0,1.61,3.6,5.0,1.6,4.0,6.0,2012,2013,2012,Belgium,Belgium Jupiler League,RAEC Mons,Sporting Charleroi,Away
140,1,2008/2009,23,2009-02-21,493011,8571,9986,1,1,2.1,3.4,3.1,2.1,3.2,3.0,1.9,3.2,3.4,1.91,3.25,3.4,1.9,3.25,3.4,2.1,3.25,3.1,2008,2009,2009,Belgium,Belgium Jupiler League,KV Kortrijk,Sporting Charleroi,Draw
431,1,2009/2010,25,2010-02-07,665706,8571,9986,2,1,2.0,3.4,3.7,2.0,3.1,3.4,1.8,3.2,3.7,1.73,3.4,4.0,1.91,3.3,3.75,1.95,3.2,3.75,2009,2010,2010,Belgium,Belgium Jupiler League,KV Kortrijk,Sporting Charleroi,Home
1177,1,2012/2013,3,2012-08-11,1224003,8571,9986,0,1,1.57,4.0,5.5,1.48,3.75,6.25,1.5,3.8,5.2,1.53,3.8,5.5,1.44,3.8,7.0,1.55,4.1,6.0,2012,2013,2012,Belgium,Belgium Jupiler League,KV Kortrijk,Sporting Charleroi,Away
1373,1,2014/2015,23,2015-01-24,1717997,8571,9986,0,0,1.95,3.5,3.75,1.9,3.6,3.75,2.0,3.3,3.6,1.9,3.5,3.7,2.0,3.4,3.4,1.91,3.7,3.9,2014,2015,2015,Belgium,Belgium Jupiler League,KV Kortrijk,Sporting Charleroi,Draw
1511,1,2015/2016,11,2015-10-18,1979910,8571,9986,2,0,2.2,3.5,3.1,2.25,3.3,3.1,2.2,3.3,3.1,2.3,3.25,3.0,2.3,3.1,3.0,2.3,3.4,3.1,2015,2016,2015,Belgium,Belgium Jupiler League,KV Kortrijk,Sporting Charleroi,Home
386,1,2009/2010,2,2009-08-08,665328,9997,9986,0,0,2.1,3.3,3.5,2.1,3.25,3.15,2.3,3.2,2.5,2.2,3.2,2.8,2.1,3.2,3.0,2.1,3.25,3.2,2009,2010,2009,Belgium,Belgium Jupiler League,Sint-Truidense VV,Sporting Charleroi,Draw
543,1,2010/2011,12,2010-10-23,838602,9997,9986,3,2,2.25,3.3,3.1,2.1,3.3,3.1,2.3,3.2,2.6,2.1,3.3,2.88,2.2,3.3,3.0,2.3,3.25,3.12,2010,2011,2010,Belgium,Belgium Jupiler League,Sint-Truidense VV,Sporting Charleroi,Home
1712,1,2015/2016,7,2015-09-13,1979879,9997,9986,1,1,2.5,3.2,2.88,2.5,3.1,2.85,2.5,3.3,2.65,2.5,3.3,2.8,2.45,3.2,2.7,2.5,3.4,2.8,2015,2016,2015,Belgium,Belgium Jupiler League,Sint-Truidense VV,Sporting Charleroi,Draw
1018,1,2012/2013,11,2012-10-20,1224068,9989,9986,0,1,1.85,3.5,4.2,1.85,3.4,3.75,1.85,3.3,3.6,1.91,3.25,3.8,1.91,3.2,3.8,1.87,3.5,4.4,2012,2013,2012,Belgium,Belgium Jupiler League,Lierse SK,Sporting Charleroi,Away
1455,1,2014/2015,5,2014-08-23,1717855,9989,9986,0,2,2.5,3.3,2.75,2.5,3.2,2.6,2.5,3.1,2.6,2.5,3.2,2.75,2.6,3.1,2.6,2.55,3.3,2.8,2014,2015,2014,Belgium,Belgium Jupiler League,Lierse SK,Sporting Charleroi,Away
620,1,2010/2011,20,2010-12-18,838732,6351,9986,1,0,1.91,3.4,4.0,1.88,3.3,3.75,1.85,3.3,3.5,1.83,3.3,3.6,1.83,3.3,4.0,1.85,3.5,4.0,2010,2011,2010,Belgium,Belgium Jupiler League,KAS Eupen,Sporting Charleroi,Home
