id,team_api_id,date,buildUpPlaySpeed,buildUpPlaySpeedClass,buildUpPlayPassing,buildUpPlayPassingClass,buildUpPlayPositioningClass,chanceCreationPassing,chanceCreationPassingClass,chanceCreationCrossing,chanceCreationCrossingClass,chanceCreationShooting,chanceCreationShootingClass,chanceCreationPositioningClass,defencePressure,defencePressureClass,defenceAggression,defenceAggressionClass,defenceTeamWidth,defenceTeamWidthClass,defenceDefenderLineClass,year,team_long_name,team_short_name
712,8673,2015-09-10,54,Balanced,36,Mixed,Organised,52,Normal,51,Normal,64,Normal,Free Form,50,Medium,60,Press,58,Normal,Cover,2015,Legia Warszawa,LEG
713,8197,2010-02-22,70,Fast,70,Long,Organised,70,Risky,70,Lots,45,Normal,Organised,70,High,70,Double,70,Wide,Cover,2010,Leicester City,LEI
714,8197,2011-02-22,36,Balanced,52,Mixed,Organised,36,Normal,52,Normal,52,Normal,Organised,51,Medium,34,Press,48,Normal,Cover,2011,Leicester City,LEI
715,8197,2012-02-22,45,Balanced,48,Mixed,Organised,48,Normal,56,Normal,56,Normal,Organised,48,Medium,52,Press,54,Normal,Cover,2012,Leicester City,LEI
716,8197,2013-09-20,45,Balanced,48,Mixed,Organised,48,Normal,56,Normal,56,Normal,Organised,48,Medium,52,Press,54,Normal,Cover,2013,Leicester City,LEI
717,8197,2014-09-19,63,Balanced,48,Mixed,Organised,47,Normal,62,Normal,69,Lots,Organised,58,Medium,62,Press,54,Normal,Cover,2014,Leicester City,LEI
718,8197,2015-09-10,63,Balanced,60,Mixed,Organised,47,Normal,64,Normal,46,Normal,Organised,58,Medium,65,Press,55,Normal,Cover,2015,Leicester City,LEI
719,6421,2010-02-22,30,Slow,30,Short,Organised,50,Normal,50,Normal,65,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,2010,Leixões SC,LEI
720,8588,2010-02-22,30,Slow,30,Short,Organised,60,Normal,50,Normal,70,Lots,Organised,70,High,60,Press,70,Wide,Offside Trap,2010,RC Lens,LEN
721,8588,2011-02-22,65,Balanced,50,Mixed,Organised,50,Normal,65,Normal,65,Normal,Organised,45,Medium,55,Press,50,Normal,Cover,2011,RC Lens,LEN
722,8588,2012-02-22,64,Balanced,49,Mixed,Organised,49,Normal,53,Normal,34,Normal,Organised,46,Medium,44,Press,49,Normal,Cover,2012,RC Lens,LEN
723,8588,2013-09-20,64,Balanced,49,Mixed,Organised,49,Normal,53,Normal,37,Normal,Organised,42,Medium,44,Press,49,Normal,Cover,2013,RC Lens,LEN
724,8588,2014-09-19,64,Balanced,49,Mixed,Organised,49,Normal,53,Normal,34,Normal,Organised,46,Medium,44,Press,49,Normal,Cover,2014,RC Lens,LEN
725,8588,2015-09-10,64,Balanced,50,Mixed,Organised,49,Normal,53,Normal,46,Normal,Organised,46,Medium,44,Press,49,Normal,Cover,2015,RC Lens,LEN
726,8581,2010-02-22,30,Slow,30,Short,Organised,45,Normal,40,Normal,70,Lots,Organised,30,Deep,35,Press,50,Normal,Cover,2010,Levante UD,LEV
727,8581,2011-02-22,68,Fast,56,Mixed,Organised,69,Risky,55,Normal,58,Normal,Organised,37,Medium,47,Press,54,Normal,Cover,2011,Levante UD,LEV
728,8581,2012-02-22,53,Balanced,63,Mixed,Organised,55,Normal,61,Normal,52,Normal,Organised,47,Medium,52,Press,56,Normal,Cover,2012,Levante UD,LEV
729,8581,2013-09-20,57,Balanced,63,Mixed,Organised,55,Normal,61,Normal,52,Normal,Organised,47,Medium,52,Press,56,Normal,Cover,2013,Levante UD,LEV
730,8581,2014-09-19,57,Balanced,63,Mixed,Organised,55,Normal,61,Normal,52,Normal,Organised,47,Medium,52,Press,56,Normal,Cover,2014,Levante UD,LEV
731,8581,2015-09-10,62,Balanced,65,Mixed,Organised,71,Risky,42,Normal,65,Normal,Organised,36,Medium,33,Contain,42,Normal,Cover,2015,Levante UD,LEV
732,9989,2011-02-22,48,Balanced,65,Mixed,Organised,55,Normal,45,Normal,50,Normal,Organised,46,Medium,48,Press,45,Normal,Cover,2011,Lierse SK,LIE
733,9989,2012-02-22,69,Fast,58,Mixed,Organised,56,Normal,52,Normal,61,Normal,Organised,45,Medium,49,Press,65,Normal,Cover,2012,Lierse SK,LIE
734,9989,2013-09-20,69,Fast,58,Mixed,Organised,56,Normal,52,Normal,61,Normal,Free Form,38,Medium,49,Press,65,Normal,Cover,2013,Lierse SK,LIE
735,9989,2014-09-19,69,Fast,58,Mixed,Organised,56,Normal,52,Normal,61,Normal,Organised,38,Medium,49,Press,65,Normal,Cover,2014,Lierse SK,LIE
736,9989,2015-09-10,69,Fast,58,Mixed,Organised,56,Normal,52,Normal,61,Normal,Organised,38,Medium,49,Press,65,Normal,Cover,2015,Lierse SK,LIE
737,8639,2010-02-22,70,Fast,60,Mixed,Organised,50,Normal,45,Normal,55,Normal,Organised,55,Medium,70,Double,55,Normal,Cover,2010,LOSC Lille,LIL
738,8639,2011-02-22,65,Balanced,65,Mixed,Organised,50,Normal,80,Lots,50,Normal,Organised,55,Medium,55,Press,35,Normal,Cover,2011,LOSC Lille,LIL
739,8639,2012-02-22,34,Balanced,23,Short,Organised,63,Normal,52,Normal,49,Normal,Free Form,58,Medium,56,Press,48,Normal,Cover,2012,LOSC Lille,LIL
740,8639,2013-09-20,34,Balanced,42,Mixed,Organised,63,Normal,52,Normal,49,Normal,Organised,47,Medium,42,Press,48,Normal,Cover,2013,LOSC Lille,LIL
741,8639,2014-09-19,45,Balanced,42,Mixed,Organised,68,Risky,52,Normal,49,Normal,Organised,59,Medium,42,Press,48,Normal,Cover,2014,LOSC Lille,LIL
742,8639,2015-09-10,45,Balanced,43,Mixed,Organised,68,Risky,52,Normal,64,Normal,Organised,59,Medium,42,Press,48,Normal,Cover,2015,LOSC Lille,LIL
743,8650,2010-02-22,50,Balanced,35,Mixed,Organised,50,Normal,60,Normal,70,Lots,Organised,40,Medium,60,Press,40,Normal,Cover,2010,Liverpool,LIV
744,8650,2011-02-22,60,Balanced,50,Mixed,Organised,40,Normal,45,Normal,60,Normal,Organised,55,Medium,55,Press,50,Normal,Cover,2011,Liverpool,LIV
745,8650,2012-02-22,60,Balanced,60,Mixed,Organised,48,Normal,73,Lots,53,Normal,Organised,50,Medium,48,Press,62,Normal,Cover,2012,Liverpool,LIV
746,8650,2013-09-20,39,Balanced,44,Mixed,Organised,42,Normal,34,Normal,54,Normal,Organised,59,Medium,52,Press,61,Normal,Cover,2013,Liverpool,LIV
747,8650,2014-09-19,71,Fast,32,Short,Organised,34,Normal,41,Normal,61,Normal,Organised,51,Medium,48,Press,62,Normal,Cover,2014,Liverpool,LIV
748,8650,2015-09-10,66,Balanced,45,Mixed,Organised,34,Normal,34,Normal,46,Normal,Organised,51,Medium,52,Press,61,Normal,Cover,2015,Liverpool,LIV
749,8537,2010-02-22,30,Slow,30,Short,Organised,30,Safe,30,Little,55,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap,2010,Livorno,LIV
750,8537,2011-02-22,65,Balanced,50,Mixed,Organised,30,Safe,65,Normal,65,Normal,Organised,45,Medium,60,Press,30,Narrow,Cover,2011,Livorno,LIV
751,8537,2012-02-22,50,Balanced,50,Mixed,Organised,35,Normal,50,Normal,50,Normal,Organised,35,Medium,45,Press,35,Normal,Cover,2012,Livorno,LIV
752,8537,2013-09-20,58,Balanced,55,Mixed,Organised,52,Normal,57,Normal,63,Normal,Free Form,58,Medium,49,Press,56,Normal,Cover,2013,Livorno,LIV
753,8537,2014-09-19,58,Balanced,67,Long,Organised,38,Normal,23,Little,77,Lots,Organised,29,Deep,57,Press,32,Narrow,Cover,2014,Livorno,LIV
754,8537,2015-09-10,58,Balanced,67,Long,Organised,38,Normal,27,Little,69,Lots,Organised,31,Deep,57,Press,38,Normal,Cover,2015,Livorno,LIV
755,8244,2011-02-22,63,Balanced,48,Mixed,Organised,48,Normal,68,Lots,53,Normal,Organised,37,Medium,58,Press,63,Normal,Cover,2011,Widzew Łódź,LOD
756,8244,2012-02-22,66,Balanced,72,Long,Organised,70,Risky,61,Normal,54,Normal,Organised,32,Deep,32,Contain,62,Normal,Cover,2012,Widzew Łódź,LOD
757,8244,2013-09-20,66,Balanced,59,Mixed,Organised,43,Normal,61,Normal,54,Normal,Organised,32,Deep,43,Press,46,Normal,Cover,2013,Widzew Łódź,LOD
758,8244,2014-09-19,66,Balanced,72,Long,Organised,66,Normal,67,Lots,51,Normal,Organised,36,Medium,38,Press,65,Normal,Cover,2014,Widzew Łódź,LOD
759,9994,2010-02-22,60,Balanced,60,Mixed,Organised,50,Normal,40,Normal,50,Normal,Organised,65,Medium,65,Press,70,Wide,Cover,2010,Sporting Lokeren,LOK
760,9994,2011-02-22,66,Balanced,53,Mixed,Organised,48,Normal,46,Normal,52,Normal,Organised,48,Medium,58,Press,55,Normal,Cover,2011,Sporting Lokeren,LOK
761,9994,2012-02-22,67,Fast,52,Mixed,Organised,51,Normal,50,Normal,50,Normal,Organised,45,Medium,52,Press,52,Normal,Cover,2012,Sporting Lokeren,LOK
762,9994,2013-09-20,67,Fast,52,Mixed,Organised,31,Safe,50,Normal,50,Normal,Organised,45,Medium,52,Press,52,Normal,Cover,2013,Sporting Lokeren,LOK
763,9994,2014-09-19,62,Balanced,52,Mixed,Organised,42,Normal,50,Normal,62,Normal,Organised,45,Medium,52,Press,52,Normal,Cover,2014,Sporting Lokeren,LOK
764,9994,2015-09-10,62,Balanced,52,Mixed,Organised,42,Normal,50,Normal,62,Normal,Organised,45,Medium,52,Press,52,Normal,Cover,2015,Sporting Lokeren,LOK
765,8689,2010-02-22,45,Balanced,70,Long,Organised,30,Safe,50,Normal,40,Normal,Organised,70,High,60,Press,70,Wide,Offside Trap,2010,FC Lorient,LOR
766,8689,2011-02-22,35,Balanced,35,Mixed,Organised,80,Risky,50,Normal,50,Normal,Organised,55,Medium,35,Press,65,Normal,Cover,2011,FC Lorient,LOR
767,8689,2012-02-22,60,Balanced,42,Mixed,Organised,48,Normal,53,Normal,64,Normal,Organised,43,Medium,47,Press,48,Normal,Cover,2012,FC Lorient,LOR
768,8689,2013-09-20,60,Balanced,42,Mixed,Organised,48,Normal,53,Normal,64,Normal,Organised,43,Medium,47,Press,48,Normal,Cover,2013,FC Lorient,LOR
769,8689,2014-09-19,60,Balanced,42,Mixed,Organised,48,Normal,53,Normal,64,Normal,Organised,43,Medium,47,Press,48,Normal,Cover,2014,FC Lorient,LOR
770,8689,2015-09-10,57,Balanced,50,Mixed,Organised,48,Normal,53,Normal,46,Normal,Organised,51,Medium,56,Press,55,Normal,Cover,2015,FC Lorient,LOR
771,10199,2010-02-22,45,Balanced,60,Mixed,Organised,45,Normal,70,Lots,60,Normal,Organised,40,Medium,45,Press,50,Normal,Offside Trap,2010,FC Luzern,LUZ
772,10199,2011-02-22,48,Balanced,57,Mixed,Organised,63,Normal,34,Normal,64,Normal,Organised,56,Medium,45,Press,52,Normal,Cover,2011,FC Luzern,LUZ
773,10199,2012-02-22,46,Balanced,48,Mixed,Organised,51,Normal,53,Normal,55,Normal,Organised,48,Medium,47,Press,50,Normal,Cover,2012,FC Luzern,LUZ
774,10199,2013-09-20,46,Balanced,48,Mixed,Organised,51,Normal,53,Normal,55,Normal,Organised,48,Medium,47,Press,50,Normal,Cover,2013,FC Luzern,LUZ
775,10199,2014-09-19,63,Balanced,51,Mixed,Organised,54,Normal,40,Normal,66,Normal,Organised,48,Medium,53,Press,50,Normal,Cover,2014,FC Luzern,LUZ
776,10199,2015-09-10,63,Balanced,51,Mixed,Organised,54,Normal,40,Normal,66,Normal,Organised,48,Medium,53,Press,50,Normal,Cover,2015,FC Luzern,LUZ
777,9748,2010-02-22,60,Balanced,40,Mixed,Organised,70,Risky,45,Normal,70,Lots,Organised,70,High,60,Press,70,Wide,Offside Trap,2010,Olympique Lyonnais,LYO
778,9748,2011-02-22,65,Balanced,50,Mixed,Organised,50,Normal,50,Normal,80,Lots,Organised,45,Medium,45,Press,65,Normal,Cover,2011,Olympique Lyonnais,LYO
779,9748,2012-02-22,49,Balanced,52,Mixed,Organised,49,Normal,54,Normal,67,Lots,Organised,46,Medium,47,Press,47,Normal,Cover,2012,Olympique Lyonnais,LYO
780,9748,2013-09-20,49,Balanced,52,Mixed,Organised,49,Normal,54,Normal,67,Lots,Organised,46,Medium,47,Press,47,Normal,Cover,2013,Olympique Lyonnais,LYO
781,9748,2014-09-19,49,Balanced,52,Mixed,Organised,49,Normal,54,Normal,67,Lots,Organised,46,Medium,47,Press,47,Normal,Cover,2014,Olympique Lyonnais,LYO
782,9748,2015-09-10,49,Balanced,52,Mixed,Organised,49,Normal,54,Normal,67,Lots,Organised,46,Medium,47,Press,47,Normal,Cover,2015,Olympique Lyonnais,LYO
783,9905,2010-02-22,45,Balanced,40,Mixed,Organised,45,Normal,70,Lots,70,Lots,Organised,50,Medium,70,Double,50,Normal,Cover,2010,1. FSV Mainz 05,MAI
784,9905,2011-02-22,65,Balanced,50,Mixed,Organised,59,Normal,62,Normal,53,Normal,Organised,57,Medium,53,Press,43,Normal,Cover,2011,1. FSV Mainz 05,MAI
785,9905,2012-02-22,68,Fast,57,Mixed,Organised,55,Normal,39,Normal,60,Normal,Organised,52,Medium,65,Press,53,Normal,Cover,2012,1. FSV Mainz 05,MAI
786,9905,2013-09-20,66,Balanced,52,Mixed,Organised,55,Normal,37,Normal,56,Normal,Organised,48,Medium,65,Press,53,Normal,Cover,2013,1. FSV Mainz 05,MAI
787,9905,2014-09-19,67,Fast,57,Mixed,Organised,55,Normal,38,Normal,44,Normal,Organised,53,Medium,60,Press,52,Normal,Cover,2014,1. FSV Mainz 05,MAI
788,9905,2015-09-10,60,Balanced,53,Mixed,Organised,49,Normal,40,Normal,44,Normal,Organised,55,Medium,62,Press,47,Normal,Cover,2015,1. FSV Mainz 05,MAI
789,9864,2010-02-22,60,Balanced,55,Mixed,Organised,40,Normal,45,Normal,70,Lots,Organised,45,Medium,65,Press,45,Normal,Cover,2010,Málaga CF,MAL
790,9864,2011-02-22,58,Balanced,54,Mixed,Organised,54,Normal,55,Normal,61,Normal,Organised,45,Medium,47,Press,54,Normal,Cover,2011,Málaga CF,MAL
791,9864,2012-02-22,41,Balanced,36,Mixed,Organised,72,Risky,69,Lots,50,Normal,Organised,64,Medium,58,Press,42,Normal,Cover,2012,Málaga CF,MAL
792,9864,2013-09-20,45,Balanced,36,Mixed,Organised,72,Risky,69,Lots,50,Normal,Organised,64,Medium,58,Press,42,Normal,Cover,2013,Málaga CF,MAL
793,9864,2014-09-19,45,Balanced,36,Mixed,Organised,69,Risky,69,Lots,50,Normal,Organised,64,Medium,58,Press,42,Normal,Cover,2014,Málaga CF,MAL
794,9864,2015-09-10,42,Balanced,36,Mixed,Organised,41,Normal,40,Normal,50,Normal,Organised,47,Medium,37,Press,52,Normal,Offside Trap,2015,Málaga CF,MAL
795,8661,2010-02-22,40,Balanced,40,Mixed,Organised,50,Normal,40,Normal,50,Normal,Free Form,45,Medium,40,Press,45,Normal,Offside Trap,2010,RCD Mallorca,MAL
796,8661,2011-02-22,53,Balanced,52,Mixed,Organised,55,Normal,52,Normal,53,Normal,Free Form,47,Medium,48,Press,55,Normal,Cover,2011,RCD Mallorca,MAL
797,8661,2012-02-22,58,Balanced,57,Mixed,Organised,53,Normal,57,Normal,53,Normal,Organised,59,Medium,41,Press,56,Normal,Cover,2012,RCD Mallorca,MAL
798,8661,2013-09-20,62,Balanced,57,Mixed,Organised,53,Normal,57,Normal,53,Normal,Organised,59,Medium,41,Press,56,Normal,Cover,2013,RCD Mallorca,MAL
799,8661,2014-09-19,62,Balanced,57,Mixed,Organised,53,Normal,57,Normal,53,Normal,Organised,59,Medium,41,Press,56,Normal,Cover,2014,RCD Mallorca,MAL
800,8661,2015-09-10,62,Balanced,57,Mixed,Organised,53,Normal,57,Normal,53,Normal,Organised,59,Medium,41,Press,56,Normal,Cover,2015,RCD Mallorca,MAL
801,8456,2010-02-22,70,Fast,60,Mixed,Organised,55,Normal,70,Lots,70,Lots,Organised,45,Medium,55,Press,45,Normal,Cover,2010,Manchester City,MCI
802,8456,2011-02-22,70,Fast,60,Mixed,Organised,70,Risky,65,Normal,75,Lots,Free Form,65,Medium,65,Press,50,Normal,Cover,2011,Manchester City,MCI
803,8456,2012-02-22,45,Balanced,55,Mixed,Organised,40,Normal,38,Normal,48,Normal,Free Form,50,Medium,60,Press,54,Normal,Cover,2012,Manchester City,MCI
804,8456,2013-09-20,36,Balanced,34,Mixed,Organised,39,Normal,44,Normal,38,Normal,Free Form,42,Medium,44,Press,54,Normal,Cover,2013,Manchester City,MCI
805,8456,2014-09-19,59,Balanced,29,Short,Organised,32,Safe,49,Normal,62,Normal,Organised,42,Medium,44,Press,54,Normal,Cover,2014,Manchester City,MCI
806,8456,2015-09-10,59,Balanced,29,Short,Free Form,38,Normal,36,Normal,24,Little,Free Form,48,Medium,47,Press,54,Normal,Cover,2015,Manchester City,MCI
807,10260,2010-02-22,70,Fast,45,Mixed,Organised,45,Normal,70,Lots,65,Normal,Free Form,40,Medium,50,Press,40,Normal,Cover,2010,Manchester United,MUN
808,10260,2011-02-22,65,Balanced,40,Mixed,Organised,65,Normal,65,Normal,70,Lots,Free Form,45,Medium,45,Press,65,Normal,Cover,2011,Manchester United,MUN
809,10260,2012-02-22,46,Balanced,54,Mixed,Organised,46,Normal,60,Normal,55,Normal,Organised,40,Medium,50,Press,56,Normal,Cover,2012,Manchester United,MUN
810,10260,2013-09-20,46,Balanced,38,Mixed,Organised,46,Normal,68,Lots,37,Normal,Organised,49,Medium,49,Press,56,Normal,Cover,2013,Manchester United,MUN
811,10260,2014-09-19,46,Balanced,54,Mixed,Organised,49,Normal,72,Lots,56,Normal,Organised,42,Medium,41,Press,56,Normal,Cover,2014,Manchester United,MUN
812,10260,2015-09-10,38,Balanced,44,Mixed,Organised,49,Normal,44,Normal,40,Normal,Organised,54,Medium,53,Press,56,Normal,Cover,2015,Manchester United,MUN
813,10212,2010-02-22,30,Slow,30,Short,Organised,55,Normal,50,Normal,65,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap,2010,CS Marítimo,MAR
814,10212,2011-02-22,30,Slow,30,Short,Organised,55,Normal,60,Normal,50,Normal,Organised,49,Medium,45,Press,50,Normal,Offside Trap,2011,CS Marítimo,MAR
815,10212,2012-02-22,38,Balanced,44,Mixed,Organised,54,Normal,76,Lots,55,Normal,Organised,38,Medium,49,Press,46,Normal,Cover,2012,CS Marítimo,MAR
816,10212,2013-09-20,38,Balanced,44,Mixed,Organised,54,Normal,76,Lots,55,Normal,Organised,38,Medium,49,Press,46,Normal,Cover,2013,CS Marítimo,MAR
817,10212,2014-09-19,67,Fast,66,Mixed,Free Form,67,Risky,64,Normal,55,Normal,Organised,37,Medium,45,Press,44,Normal,Cover,2014,CS Marítimo,MAR
818,10212,2015-09-10,61,Balanced,66,Mixed,Organised,67,Risky,64,Normal,55,Normal,Organised,38,Medium,49,Press,46,Normal,Cover,2015,CS Marítimo,MAR
819,8592,2010-02-22,55,Balanced,45,Mixed,Organised,70,Risky,65,Normal,70,Lots,Free Form,65,Medium,70,Double,65,Normal,Offside Trap,2010,Olympique de Marseille,MAR
820,8592,2011-02-22,65,Balanced,35,Mixed,Organised,65,Normal,65,Normal,80,Lots,Free Form,55,Medium,55,Press,65,Normal,Cover,2011,Olympique de Marseille,MAR
821,8592,2012-02-22,48,Balanced,50,Mixed,Organised,49,Normal,51,Normal,48,Normal,Organised,44,Medium,48,Press,51,Normal,Cover,2012,Olympique de Marseille,MAR
822,8592,2013-09-20,48,Balanced,50,Mixed,Organised,49,Normal,77,Lots,64,Normal,Organised,44,Medium,48,Press,54,Normal,Cover,2013,Olympique de Marseille,MAR
823,8592,2014-09-19,51,Balanced,50,Mixed,Organised,49,Normal,69,Lots,68,Lots,Organised,48,Medium,48,Press,60,Normal,Cover,2014,Olympique de Marseille,MAR
824,8592,2015-09-10,51,Balanced,41,Mixed,Organised,49,Normal,69,Lots,31,Little,Organised,48,Medium,48,Press,60,Normal,Cover,2015,Olympique de Marseille,MAR
825,8550,2010-02-22,50,Balanced,30,Short,Organised,50,Normal,60,Normal,65,Normal,Organised,30,Deep,50,Press,30,Narrow,Offside Trap,2010,FC Metz,MET
826,8550,2011-02-22,65,Balanced,65,Mixed,Organised,35,Normal,65,Normal,50,Normal,Organised,35,Medium,35,Press,65,Normal,Cover,2011,FC Metz,MET
827,8550,2012-02-22,50,Balanced,49,Mixed,Organised,49,Normal,54,Normal,53,Normal,Organised,46,Medium,47,Press,50,Normal,Cover,2012,FC Metz,MET
828,8550,2014-09-19,55,Balanced,49,Mixed,Organised,49,Normal,54,Normal,53,Normal,Organised,46,Medium,54,Press,50,Normal,Cover,2014,FC Metz,MET
829,8550,2015-09-10,55,Balanced,49,Mixed,Organised,46,Normal,54,Normal,53,Normal,Organised,39,Medium,46,Press,42,Normal,Cover,2015,FC Metz,MET
830,8549,2010-02-22,70,Fast,70,Long,Organised,70,Risky,70,Lots,50,Normal,Organised,30,Deep,70,Double,30,Narrow,Cover,2010,Middlesbrough,MID
831,8549,2011-02-22,66,Balanced,51,Mixed,Organised,64,Normal,64,Normal,48,Normal,Organised,54,Medium,44,Press,49,Normal,Cover,2011,Middlesbrough,MID
832,8549,2012-02-22,60,Balanced,72,Long,Organised,40,Normal,56,Normal,72,Lots,Organised,38,Medium,42,Press,42,Normal,Cover,2012,Middlesbrough,MID
833,8549,2013-09-20,60,Balanced,40,Mixed,Organised,40,Normal,56,Normal,57,Normal,Organised,38,Medium,42,Press,52,Normal,Cover,2013,Middlesbrough,MID
834,8549,2014-09-19,60,Balanced,56,Mixed,Organised,49,Normal,56,Normal,72,Lots,Organised,38,Medium,42,Press,42,Normal,Cover,2014,Middlesbrough,MID
835,8549,2015-09-10,60,Balanced,46,Mixed,Organised,43,Normal,55,Normal,37,Normal,Organised,38,Medium,42,Press,42,Normal,Cover,2015,Middlesbrough,MID
836,9829,2010-02-22,35,Balanced,55,Mixed,Organised,65,Normal,55,Normal,45,Normal,Organised,70,High,65,Press,70,Wide,Cover,2010,AS Monaco,MON
837,9829,2011-02-22,65,Balanced,50,Mixed,Organised,65,Normal,35,Normal,50,Normal,Organised,35,Medium,55,Press,50,Normal,Cover,2011,AS Monaco,MON
838,9829,2012-02-22,52,Balanced,48,Mixed,Organised,37,Normal,37,Normal,37,Normal,Organised,35,Medium,34,Press,51,Normal,Cover,2012,AS Monaco,MON
839,9829,2013-09-20,52,Balanced,48,Mixed,Organised,37,Normal,37,Normal,37,Normal,Organised,35,Medium,34,Press,51,Normal,Cover,2013,AS Monaco,MON
840,9829,2014-09-19,52,Balanced,48,Mixed,Organised,37,Normal,37,Normal,37,Normal,Organised,35,Medium,34,Press,51,Normal,Cover,2014,AS Monaco,MON
841,9829,2015-09-10,52,Balanced,43,Mixed,Organised,54,Normal,56,Normal,23,Little,Organised,56,Medium,62,Press,51,Normal,Cover,2015,AS Monaco,MON
842,9998,2012-02-22,50,Balanced,50,Mixed,Organised,55,Normal,48,Normal,46,Normal,Organised,46,Medium,45,Press,47,Normal,Cover,2012,RAEC Mons,MON
843,9998,2013-09-20,50,Balanced,50,Mixed,Organised,55,Normal,67,Lots,46,Normal,Organised,46,Medium,45,Press,47,Normal,Cover,2013,RAEC Mons,MON
844,9998,2014-09-19,55,Balanced,55,Mixed,Organised,55,Normal,67,Lots,46,Normal,Organised,46,Medium,45,Press,47,Normal,Cover,2014,RAEC Mons,MON
845,10249,2010-02-22,35,Balanced,35,Mixed,Organised,55,Normal,35,Normal,70,Lots,Organised,70,High,70,Double,70,Wide,Offside Trap,2010,Montpellier Hérault SC,MON
846,10249,2011-02-22,50,Balanced,50,Mixed,Organised,35,Normal,50,Normal,50,Normal,Organised,35,Medium,55,Press,65,Normal,Cover,2011,Montpellier Hérault SC,MON
847,10249,2012-02-22,52,Balanced,47,Mixed,Organised,48,Normal,49,Normal,52,Normal,Organised,34,Medium,43,Press,37,Normal,Cover,2012,Montpellier Hérault SC,MON
848,10249,2013-09-20,52,Balanced,47,Mixed,Organised,48,Normal,49,Normal,52,Normal,Organised,34,Medium,43,Press,37,Normal,Cover,2013,Montpellier Hérault SC,MON
849,10249,2014-09-19,52,Balanced,47,Mixed,Organised,48,Normal,49,Normal,52,Normal,Organised,53,Medium,56,Press,48,Normal,Cover,2014,Montpellier Hérault SC,MON
850,10249,2015-09-10,54,Balanced,65,Mixed,Organised,48,Normal,49,Normal,45,Normal,Organised,53,Medium,56,Press,48,Normal,Cover,2015,Montpellier Hérault SC,MON
851,8348,2013-09-20,38,Balanced,43,Mixed,Organised,51,Normal,54,Normal,39,Normal,Organised,44,Medium,46,Press,48,Normal,Cover,2013,Moreirense FC,MOR
852,8348,2015-09-10,38,Balanced,43,Mixed,Organised,51,Normal,54,Normal,39,Normal,Organised,44,Medium,46,Press,48,Normal,Cover,2015,Moreirense FC,MOR
853,9927,2010-02-22,70,Fast,70,Long,Organised,70,Risky,70,Lots,65,Normal,Organised,60,Medium,70,Double,70,Wide,Cover,2010,Motherwell,MOT
854,9927,2011-02-22,48,Balanced,49,Mixed,Organised,52,Normal,52,Normal,48,Normal,Organised,47,Medium,46,Press,48,Normal,Cover,2011,Motherwell,MOT
855,9927,2012-02-22,70,Fast,55,Mixed,Organised,40,Normal,46,Normal,60,Normal,Organised,38,Medium,42,Press,62,Normal,Cover,2012,Motherwell,MOT
856,9927,2013-09-20,67,Fast,54,Mixed,Organised,49,Normal,47,Normal,58,Normal,Organised,39,Medium,43,Press,64,Normal,Cover,2013,Motherwell,MOT
857,9927,2014-09-19,70,Fast,55,Mixed,Organised,42,Normal,47,Normal,60,Normal,Organised,41,Medium,43,Press,62,Normal,Cover,2014,Motherwell,MOT
858,9927,2015-09-10,64,Balanced,55,Mixed,Organised,44,Normal,45,Normal,27,Little,Organised,37,Medium,44,Press,51,Normal,Cover,2015,Motherwell,MOT
859,274581,2015-09-10,50,Balanced,50,Mixed,Organised,50,Normal,50,Normal,50,Normal,Organised,45,Medium,45,Press,50,Normal,Cover,2015,Royal Excel Mouscron,MOP
860,9996,2015-09-10,50,Balanced,50,Mixed,Organised,50,Normal,50,Normal,50,Normal,Organised,45,Medium,45,Press,50,Normal,Cover,2015,Royal Excel Mouscron,MOU
861,9996,2015-09-10,50,Balanced,50,Mixed,Organised,50,Normal,50,Normal,50,Normal,Organised,45,Medium,45,Press,50,Normal,Cover,2015,Royal Excel Mouscron,MOU
862,9761,2010-02-22,30,Slow,35,Mixed,Organised,35,Normal,40,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,2010,NAC Breda,NAC
863,9761,2011-02-22,33,Slow,44,Mixed,Free Form,35,Normal,40,Normal,60,Normal,Organised,42,Medium,47,Press,54,Normal,Cover,2011,NAC Breda,NAC
864,9761,2012-02-22,40,Balanced,48,Mixed,Organised,48,Normal,47,Normal,42,Normal,Organised,43,Medium,48,Press,50,Normal,Cover,2012,NAC Breda,NAC
865,9761,2013-09-20,58,Balanced,53,Mixed,Organised,48,Normal,47,Normal,46,Normal,Organised,43,Medium,48,Press,50,Normal,Cover,2013,NAC Breda,NAC
866,9761,2014-09-19,46,Balanced,54,Mixed,Organised,32,Safe,42,Normal,42,Normal,Organised,43,Medium,39,Press,50,Normal,Cover,2014,NAC Breda,NAC
867,9761,2015-09-10,45,Balanced,59,Mixed,Organised,32,Safe,42,Normal,54,Normal,Organised,36,Medium,39,Press,40,Normal,Cover,2015,NAC Breda,NAC
868,10214,2010-02-22,45,Balanced,30,Short,Organised,60,Normal,55,Normal,50,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap,2010,CD Nacional,NAC
